seed,severity,layout,signal,regime,return_auc,final_window_return,hacking_rate,rm_mae_auc,rm_mae_final,epi_reward_spearman
60000,3,anti,count,frozen,0.5597595200435437,0.5750199548158083,0.0,0.17018083685758437,0.17018083685758437,-1.0
60000,3,anti,epistemic,online,0.5148607320148352,0.5382455859275833,0.0,0.1453576012354496,0.1216822145816373,-1.0
60000,3,anti,aleatoric,online,0.5209275704919581,0.5393852814501127,0.0,0.15182024776082612,0.12653044003224587,-1.0
60000,3,anti,total,online,0.5668413669789711,0.5904460861655942,0.0,0.14167531864854296,0.11182466325790304,-1.0
60000,3,anti,point,online,0.5840698197130822,0.5980148357728765,0.0,0.1377976945936956,0.1160191175907065,-1.0
60000,3,anti,shuffled,online,0.5662054711879687,0.5542961627197982,0.0,0.13661919726171612,0.11824472374813677,-1.0
60000,3,anti,uniform,online,0.5318022927622206,0.5642867857203802,0.0,0.1410436970323477,0.12427317370014912,-1.0
60000,3,anti,count,online,0.5698686540279121,0.5419736755658506,0.0,0.13376817434288774,0.11532062264987336,-1.0
60001,1,aligned,epistemic,frozen,0.6384699101479424,0.5649200869108155,0.05625,0.17762466806891802,0.17762466806891805,1.0
60001,1,aligned,aleatoric,frozen,0.5838918996097516,0.5458190271242517,0.09375,0.17762466806891802,0.17762466806891805,1.0
60001,1,aligned,total,frozen,0.6128881057796763,0.5815575766490012,0.075,0.17762466806891802,0.17762466806891805,1.0
60001,1,aligned,point,frozen,0.5118736507915003,0.552685881557921,0.11875,0.17762466806891802,0.17762466806891805,1.0
60001,1,aligned,shuffled,frozen,0.47021461110785107,0.45582085621683976,0.30625,0.17762466806891802,0.17762466806891805,1.0
60001,1,aligned,uniform,frozen,0.5490454268232725,0.5501586692133221,0.175,0.17762466806891802,0.17762466806891805,1.0
60001,1,aligned,count,frozen,0.5286035466766477,0.5684822306856768,0.11875,0.17762466806891802,0.17762466806891805,1.0
60001,1,aligned,epistemic,online,0.6012222943319208,0.5253334908391213,0.11875,0.143984204382057,0.1224788538220584,1.0
60001,1,aligned,aleatoric,online,0.5897375135080465,0.622054237243252,0.01875,0.14797634379630675,0.1619876843845742,1.0
60001,1,aligned,total,online,0.5834770266258493,0.5147741635232261,0.075,0.14756404342079246,0.13168900814874365,1.0
60001,1,aligned,point,online,0.5489220172580626,0.5959021317528517,0.13125,0.14452928800271034,0.1467842972149394,1.0
60001,1,aligned,shuffled,online,0.5274418674876514,0.5796181972058424,0.08125,0.15063106011844588,0.15013536885547235,1.0
60001,1,aligned,uniform,online,0.5749666816087633,0.580556063309617,0.01875,0.14773697366142294,0.14232507805636074,1.0
60001,1,aligned,count,online,0.5273096195674916,0.5194148801821654,0.10625,0.14691530593404986,0.1335109025540019,1.0
60001,1,decorrelated,epistemic,frozen,0.5083019609725644,0.5603260692608476,0.0,0.17661345560508915,0.17661345560508915,-0.013986013986013986
60001,1,decorrelated,aleatoric,frozen,0.5253706615482342,0.5953481927564923,0.0,0.17661345560508915,0.17661345560508915,-0.013986013986013986
60001,1,decorrelated,total,frozen,0.5054255860652735,0.48939515627619434,0.0,0.17661345560508915,0.17661345560508915,-0.013986013986013986
60001,1,decorrelated,point,frozen,0.5687358087020377,0.5703210440176724,0.0,0.17661345560508915,0.17661345560508915,-0.013986013986013986
60001,1,decorrelated,shuffled,frozen,0.4693654060853135,0.46603790302886894,0.0,0.17661345560508915,0.17661345560508915,-0.013986013986013986
60001,1,decorrelated,uniform,frozen,0.5524822714378755,0.5534808645473968,0.0,0.17661345560508915,0.17661345560508915,-0.013986013986013986
60001,1,decorrelated,count,frozen,0.5147240867350588,0.4815419666890738,0.0,0.17661345560508915,0.17661345560508915,-0.013986013986013986
60001,1,decorrelated,epistemic,online,0.5517241166794775,0.5895703337313714,0.0,0.1536706343251303,0.1358175979499164,-0.013986013986013986
60001,1,decorrelated,aleatoric,online,0.5660763188551111,0.5486957959176709,0.0,0.14863117343848248,0.13647654963358916,-0.013986013986013986
60001,1,decorrelated,total,online,0.5584337071837044,0.5803308487003903,0.0,0.14766012481668556,0.13683329803648944,-0.013986013986013986
60001,1,decorrelated,point,online,0.5498683084917415,0.5780877154562978,0.0,0.15063070151846195,0.13596947035457718,-0.013986013986013986
60001,1,decorrelated,shuffled,online,0.5563922485153572,0.6088966081271618,0.0,0.14920166513160749,0.1382954213110025,-0.013986013986013986
60001,1,decorrelated,uniform,online,0.5031564915423198,0.5614511078256044,0.0,0.1568890188707892,0.14377978859470839,-0.013986013986013986
60001,1,decorrelated,count,online,0.5406365214892105,0.5891150984981085,0.0,0.1504325862800477,0.13825273371918448,-0.013986013986013986
60001,1,anti,epistemic,frozen,0.41153008985205763,0.4850799130891845,0.0,0.16807180306719055,0.16807180306719052,-1.0
